time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
20	7.063333329434416e-06	2.7434977231082482e-06	2.7397128342784155e-06	2.7433201314950636e-06	2.7470726046468643e-06	0.10557960422312263	0.10540090315580894	0.1055671624645998	0.10575439696912407	0.3287
21	9.193333335879564e-06	3.6195969920237094e-06	3.614242748546041e-06	3.6193259500184998e-06	3.6246239048004604e-06	0.10745199983646439	0.10726341888277661	0.10743856313903732	0.10763643186083631	0.344133333
22	1.1568333332895701e-05	4.767848829165674e-06	4.760306183119825e-06	4.767429377670323e-06	4.774889005624768e-06	0.10995052493259322	0.10975182382799557	0.10993520825278721	0.1101450533607007	0.359566667
23	1.462166666734301e-05	6.268523118081809e-06	6.257944347814035e-06	6.267997049260797e-06	6.2783420183175216e-06	0.1132963083067718	0.11308687988323829	0.11327836334728245	0.11350325216534544	0.391966667
24	2.0383333336118275e-05	8.222646414880597e-06	8.207876657123564e-06	8.222178585003399e-06	8.236276179880818e-06	0.11779817063400706	0.11757617573661773	0.11777491773627347	0.1180180581332481	0.429
25	2.314999999641936e-05	1.0755100906447533e-05	1.0734588101184604e-05	1.0754857120037013e-05	1.0773924877489917e-05	0.12389364098345876	0.12365806656482832	0.12387138597338176	0.12412606645026583	0.47066666700000004
26	3.0333333337311823e-05	1.4016002500364717e-05	1.3987688198518743e-05	1.4015612281891536e-05	1.4041838128898552e-05	0.13221224636368978	0.13196193741325857	0.1321891354744853	0.1324579951875667	0.529316667
27	3.263333333015055e-05	1.817780090209453e-05	1.8139019521057012e-05	1.8176392164461627e-05	1.8212986461647622e-05	0.1436736813897806	0.14340683871814333	0.14364616544249426	0.14394387696073266	0.5871833329999999
28	3.498333333373118e-05	2.3423028732537568e-05	2.3370450629264713e-05	2.342094698860165e-05	2.3470455833729202e-05	0.1596380486838069	0.15934873153431453	0.15960529156526926	0.15994163606741119	0.6450499999999999
29	3.935000000358064e-05	2.9913741814337682e-05	2.9843472582139368e-05	2.990987786727742e-05	2.9976766058939362e-05	0.18212496904196004	0.18180858583382398	0.18210035698422658	0.18246279307481592	0.6859500000000001
30	4.106666666507527e-05	3.7727920650461384e-05	3.763595867975378e-05	3.7725238811199815e-05	3.781001124228672e-05	0.21409205666509323	0.2137469171311543	0.21406063299526745	0.21446637150516326	0.722216667
31	4.3750000005967726e-05	4.6744388756093735e-05	4.6627804078095515e-05	4.673988919464779e-05	4.684885071414499e-05	0.2596514467573076	0.2592411847265957	0.25963552716620164	0.2601172778612175	0.75385
32	4.7916666668655915e-05	5.647091108773486e-05	5.633014378828938e-05	5.647045077343028e-05	5.6598548833246085e-05	0.3237864827318613	0.3233167970211663	0.3237740704725818	0.32433084482123703	0.7685
33	5.6999999999999996e-05	6.587850803677089e-05	6.571596780171455e-05	6.588247745033485e-05	6.602538018876473e-05	0.41057064250741	0.4100217714571712	0.41053030386325445	0.41121588727786534	0.7685
34	6.528333333850536e-05	7.346361379855976e-05	7.329026108758073e-05	7.346213885511444e-05	7.361946281983338e-05	0.5189253296449814	0.5182872002183909	0.5188525227890004	0.5196615553386812	0.7685
35	6.571666666149462e-05	7.7838879319848e-05	7.767273941117583e-05	7.78364957266845e-05	7.79900558793745e-05	0.6380249234414193	0.6372313371611219	0.6379901072049594	0.6388592332293305	0.7685
