time	data	mean	q025	med	q975
170	2.4233333301695833e-05	1.6480475703187052e-06	8.868890357100901e-07	1.6335312665990634e-06	2.786587566073487e-06
171	2.4266666655162122e-05	1.6672011373800125e-06	8.935694172527467e-07	1.654897133002144e-06	2.817523544012357e-06
172	2.368333335778049e-05	1.6904376009857214e-06	9.029357321151119e-07	1.6802462601252947e-06	2.854641126979961e-06
173	2.5766666698304162e-05	1.7179762926662302e-06	9.15086979581952e-07	1.7098386336304229e-06	2.8983407385451246e-06
174	2.9083333340523674e-05	1.7500815052021121e-06	9.301247666920324e-07	1.7439461515084376e-06	2.948929722214229e-06
175	2.779999996548637e-05	1.7870414661923344e-06	9.482987520256525e-07	1.7828413368419928e-06	3.006880658517405e-06
176	3.1216666668104734e-05	1.8292001967637712e-06	9.697104920859319e-07	1.8259096780157206e-06	3.072691981006212e-06
177	2.9283333375037307e-05	1.8769669955986113e-06	9.945800384808102e-07	1.8733828375593393e-06	3.146934907715913e-06
178	3.5799999965486365e-05	1.930773610582805e-06	1.0232875698675105e-06	1.926949217148433e-06	3.230228620857474e-06
179	4.0383333349152084e-05	1.9911234131392217e-06	1.0562132833521033e-06	1.987054262656399e-06	3.3231052040122937e-06
180	4.3499999956857956e-05	2.0586021725704783e-06	1.093737376035187e-06	2.054308158584418e-06	3.4265642925655813e-06
181	4.856666666379053e-05	2.1338862403532797e-06	1.1362400450256174e-06	2.126895626996974e-06	3.541492423654564e-06
182	4.921666666810473e-05	2.2177365101473363e-06	1.1841059251245516e-06	2.206209776664401e-06	3.668953760125481e-06
183	5.2533333310324246e-05	2.311010832037474e-06	1.2380174218251651e-06	2.294358011663128e-06	3.8101749393734896e-06
184	4.76500000043142e-05	2.414699348942187e-06	1.298630401265929e-06	2.392819593197061e-06	3.966392170672317e-06
185	4.53333333620947e-05	2.529902856226449e-06	1.366262774163936e-06	2.5067450805930286e-06	4.139179748036899e-06
186	4.695000001294261e-05	2.657875517143578e-06	1.441355366333832e-06	2.6331037863180386e-06	4.330003549418766e-06
187	4.863333337072311e-05	2.8000956958048696e-06	1.52576452648834e-06	2.77354515776683e-06	4.541016468732738e-06
188	5.106666670693258e-05	2.9582336589644023e-06	1.620579608880392e-06	2.92974323109603e-06	4.776084125974159e-06
189	5.518333331463845e-05	3.1342194232906935e-06	1.7271248907194904e-06	3.1033721023482276e-06	5.036412783930755e-06
190	5.711666669398996e-05	3.3302504292534125e-06	1.8469873021193077e-06	3.2964797913315395e-06	5.324788618015525e-06
191	5.5366666629276904e-05	3.5488147540885494e-06	1.982068437175767e-06	3.5115443850773563e-06	5.644342453657886e-06
192	5.221666666810473e-05	3.7928160066726998e-06	2.134528103583372e-06	3.751395125208575e-06	5.9988128474155185e-06
193	4.8983333366408895e-05	4.065603114840673e-06	2.3067605047368187e-06	4.01952731294535e-06	6.392472147141368e-06
194	5.338333334915209e-05	4.371080924144339e-06	2.5016397555007818e-06	4.3278301504759925e-06	6.830622582557919e-06
195	5.344999996980056e-05	4.713713445913804e-06	2.722670866876197e-06	4.68175802780175e-06	7.318804918656409e-06
196	5.325000002157102e-05	5.098679617791727e-06	2.973910792144249e-06	5.080249202627015e-06	7.863217752364396e-06
197	5.069999999137159e-05	5.5320209635057545e-06	3.2436992442179994e-06	5.526850387484303e-06	8.47131997380027e-06
198	4.673333334483788e-05	6.020799142777142e-06	3.5467016511560625e-06	6.004388478278789e-06	9.152063019951675e-06
199	4.72833333750373e-05	6.573239405305621e-06	3.891448101144935e-06	6.543056022731579e-06	9.915586306275716e-06
200	4.406666670693257e-05	7.198938860096717e-06	4.284654847724585e-06	7.1519983824409846e-06	1.077300906032703e-05
201	4.3499999956857956e-05	7.909173223263606e-06	4.734111523528618e-06	7.79817315186969e-06	1.1761191682336312e-05
202	4.5216666668104736e-05	8.71721159348617e-06	5.249136598639757e-06	8.570200162870282e-06	1.2889483166560672e-05
203	4.891666665947633e-05	9.63867450284888e-06	5.8407719420253865e-06	9.470630610677774e-06	1.414553341286175e-05
204	4.5950000012942615e-05	1.0691980635333217e-05	6.519919350678317e-06	1.0540237946244635e-05	1.5530239220130062e-05
205	4.268333335778049e-05	1.1898929736081616e-05	7.301280610679182e-06	1.1730043875451118e-05	1.709952277506505e-05
206	4.1016666633591104e-05	1.3285447381712748e-05	8.205484354810878e-06	1.3096390475339123e-05	1.893267770395369e-05
207	3.7483333323266856e-05	1.488224125948434e-05	9.254768523003648e-06	1.4758833320206403e-05	2.1027637129992198e-05
208	3.5733333344837876e-05	1.6725999785228923e-05	1.0536219265124588e-05	1.6624653286941744e-05	2.3424037026077426e-05
209	3.830000000862841e-05	1.886052453420768e-05	1.209891624275014e-05	1.8816592230119025e-05	2.6172179662252235e-05
210	4.2416666702618374e-05	2.133822812922401e-05	1.394560786034346e-05	2.1311014083915776e-05	2.9330812162933567e-05
211	4.0099999974114774e-05	2.4222081548640985e-05	1.6134602867482425e-05	2.412159391986678e-05	3.2970083216974874e-05
212	3.53333333620947e-05	2.758779600803939e-05	1.873728008231581e-05	2.752146091036315e-05	3.717369853596589e-05
213	3.46666666379053e-05	3.15266932366186e-05	2.1841127496073798e-05	3.143541821488025e-05	4.2040449819575655e-05
214	3.726666665516212e-05	3.614920789868833e-05	2.5554122926868408e-05	3.629169635219957e-05	4.768999170846583e-05
215	3.703333335346629e-05	4.158903193977037e-05	3.000920016178652e-05	4.1921011735108484e-05	5.4295853444821725e-05
216	4.0033333353466285e-05	4.800871111858795e-05	3.5370845057008245e-05	4.799881712023705e-05	6.225119209615552e-05
217	4.504999998705739e-05	5.5605875035707366e-05	4.184287058026149e-05	5.528759907429511e-05	7.177377364755244e-05
218	4.721666666810474e-05	6.462180154680689e-05	4.967823773300216e-05	6.439834871837845e-05	8.286617737267277e-05
219	4.646666668967576e-05	7.535130334119689e-05	5.9183822987979685e-05	7.490048286521564e-05	9.546293014892446e-05
220	4.528333337503731e-05	8.815553633170202e-05	6.941553980258192e-05	8.799111139876711e-05	0.00011038472650611363
221	4.883333331895265e-05	0.00010347776096088198	8.07885610531669e-05	0.00010430302463040355	0.00012893575953808967
222	5.339999998274318e-05	0.00012186281261257259	9.37876964031466e-05	0.000123135420266131	0.00015113477724585053
223	5.9133333327581057e-05	0.0001439815575929058	0.00010921297680581746	0.00014568430800248857	0.00017925175807416535
224	6.739999998274319e-05	0.00017066100169266165	0.00012756416078054053	0.0001716258410202414	0.00021215051553154747
225	7.428333337503731e-05	0.00020292164191545436	0.00014945228220622655	0.000203747424102901	0.000250741158639864
226	7.339999998274318e-05	0.00024202341966557208	0.00017562611034121822	0.00024344139471348537	0.00029885612563922636
227	7.736666662927689e-05	0.00028952197108308715	0.00020700423494918746	0.00029202530036155525	0.0003583072665277056
228	9.259733332136862e-05	0.0003473368989851408	0.0002447157065166971	0.00034735674606436155	0.00043472781597594056
229	0.00010312283333116185	0.0004178336731903668	0.0002901509152945368	0.0004179347157692319	0.0005262305478103818
230	0.00010487283330959084	0.0005039202010286406	0.0003489945645502785	0.0005067832206382969	0.0006410163943713179
231	0.00011488633331731327	0.0006091581309148248	0.00042169548329146786	0.0006091979247067887	0.0007824761048482894
232	0.00012363633329574224	0.0007378868086041455	0.0005106625942349246	0.0007338198550202816	0.0009568360303512494
233	0.00013342716669903758	0.0008953544647218896	0.0006180101822423147	0.0008878909938717489	0.0011716285873059897
234	0.0001281495000311917	0.0010878455357942029	0.00074291108814592	0.001079138357332598	0.0014358466652591802
235	0.0001311406666981316	0.0013227854124784777	0.0008952939363109211	0.0013134183440383497	0.0017604277794232666
236	0.00014709316670611286	0.0016087930080629434	0.0010788441183073884	0.00159642700647785	0.002167275843790595
237	0.00015111983331985863	0.0019556389642329587	0.0013001144949777753	0.001935531301211624	0.002668432944121012
238	0.00015512433329367142	0.002374054493832764	0.0015701520838396902	0.002337252100959988	0.0032207219390622726
239	0.00014563316666987356	0.0028753274170743343	0.001900017077404119	0.0028204697148491316	0.003915603037175967
240	0.0001470856666347128	0.003470624839846452	0.0023127203171275667	0.0033871796327620387	0.004734004830085097
241	0.0001392626666976139	0.0041700044443714335	0.002828332724570853	0.004035889475650881	0.005680835483110016
242	0.00014500066663083	0.004981124734323891	0.003469241027879999	0.004873819409786646	0.006713141423983514
243	0.00016438583334419074	0.0059077375532975455	0.004252478404578879	0.005783906134362846	0.007786435800770938
244	0.00019333416669377427	0.006948128125904998	0.0049786373465517415	0.0068586845175517335	0.009267763225781227
